-4.16 , -6.85 , 3.15
1.05 , 6.42 , -0.56
-2.1 , -5.62 , 1.23
1.25 , 4.05 , 0.1
0.58 , -4.23 , 0.5
1.12 , -0.64 , 0.13
1.38 , 0.08 , -0.02
0.89 , -0.03 , 0.12
0.03 , 0.95 , -0.04
-0.74 , 1.16 , 0.01
