0.25 , 5.57 , 1.72
0.48 , 0.36 , 2.47
-1.71 , -4.7 , 2.71
-1.71 , -4.7 , 2.71
1.2 , 5.4 , -4.18
1.96 , 5.19 , -3.56
-3.56 , -4.21 , 3.14
-3.56 , -4.21 , 3.14
0.75 , 0.1 , -0.57
-0.51 , -0.08 , -0.18
