0.55 , 6.54 , -1.03
2.65 , -4.66 , 3.07
1.07 , -4.06 , 0.71
0.77 , -1.04 , 2.62
-0.99 , -2.77 , 1.16
-0.47 , -0.64 , 0.16
-0.47 , -0.64 , 0.16
0.03 , 0.38 , -0.33
0.57 , -0.42 , -0.09
0.95 , -0.68 , -0.13
