-3.77 , 2.44 , -4.05
-4.78 , 3.54 , -9.35
-1.81 , -0.65 , 0.47
-0.61 , -0.23 , 1.57
-0.1 , 0.18 , 0.72
0.07 , 0.34 , 0.72
1.09 , -0.5 , 1.81
3.19 , -1.6 , 3.01
3.41 , -0.92 , 1.95
1.92 , -0.21 , 0.5
