-4.25 , 2.61 , -3.92
-4.25 , 2.61 , -3.92
-2.02 , 0.69 , 1.44
-0.91 , -0.43 , 0.63
-0.91 , -0.43 , 0.63
-0.04 , -0.72 , 0.61
0.71 , -0.96 , 1.73
2.09 , -1.04 , 2.37
2.62 , -0.77 , 1.5
1.84 , -0.05 , 0.31
