0.25 , -4.73 , 3.55
-2.19 , 3.16 , -0.77
1.71 , 0.69 , -2.67
1.84 , -2.83 , -0.77
0.35 , 1.44 , -0.21
0.34 , -0.38 , 0.28
0.18 , -0.45 , 0.09
0.11 , 0.15 , 0.16
-0.0 , 0.09 , -0.07
0.05 , 0.03 , 0.0
