1.6 , -10.74 , 2.01
0.88 , 0.11 , 0.25
-1.85 , 8.21 , -3.5
-1.19 , -3.74 , 3.27
1.83 , 2.66 , -0.78
1.2 , -0.23 , -0.18
0.72 , 0.07 , 0.26
0.5 , 0.22 , 0.03
0.27 , 0.27 , -0.06
-0.06 , 0.33 , -0.1
