-1.62 , -8.63 , 1.93
-0.42 , 7.01 , -2.02
-0.68 , -7.62 , 2.41
1.02 , 3.11 , 0.5
-0.02 , 0.13 , -2.55
-0.4 , -1.42 , 2.53
1.56 , 1.14 , -0.68
0.94 , -0.34 , 0.45
0.67 , -0.11 , 0.32
0.45 , 0.16 , -0.05
