-4.59 , 1.26 , -5.36
-2.61 , -5.99 , 6.12
-1.36 , -0.17 , 0.29
-0.29 , 0.74 , -0.42
0.54 , 0.52 , 1.14
2.32 , -0.23 , 2.51
3.24 , 0.06 , 1.82
0.08 , 0.12 , -0.33
0.21 , -0.23 , -1.41
0.21 , -0.23 , -1.41
