0.05 , 5.3 , 0.34
1.71 , -4.58 , 3.77
-0.24 , 6.4 , -2.31
-0.0 , -4.6 , 2.23
0.93 , 4.93 , -2.71
-0.42 , -3.72 , 1.62
-0.81 , 0.45 , -0.22
-0.65 , -0.16 , -0.48
-0.38 , 0.01 , -0.39
-0.0 , 0.25 , -0.35
