0.23 , -3.12 , -1.15
0.01 , 1.77 , 0.11
-0.27 , -3.65 , -0.56
-1.11 , 3.77 , 1.7
-0.81 , -3.32 , -1.25
-0.5 , 0.3 , -0.0
0.85 , 2.25 , 0.75
0.5 , -1.48 , 0.06
-0.01 , -0.37 , 0.24
-0.39 , -0.12 , -0.31
