-1.05 , 2.91 , -1.03
-1.99 , -3.81 , -3.17
0.3 , 2.87 , 1.5
-0.52 , -4.38 , -3.85
-1.46 , 4.41 , 4.92
-1.07 , -3.27 , -2.43
-0.03 , 1.38 , 0.66
0.49 , 0.15 , 0.12
1.29 , -1.17 , 0.24
2.69 , -1.65 , 0.88
