1.06 , 0.5 , -3.37
-1.41 , 8.78 , -0.97
-2.42 , -5.05 , -2.86
-0.41 , 2.79 , 0.71
-0.38 , 2.44 , 0.83
-1.37 , -1.6 , 0.01
-0.11 , -0.47 , 0.87
1.3 , -0.45 , 1.79
2.91 , -0.73 , 2.58
2.16 , 0.16 , 1.93
