-1.83 , -2.45 , -7.06
-3.31 , 8.98 , -1.53
-1.68 , -2.07 , -3.39
-1.04 , 1.5 , 0.23
-0.98 , 3.46 , -0.08
-2.63 , -4.79 , -0.85
-1.1 , 0.31 , 0.51
-1.1 , 0.31 , 0.51
2.25 , -0.99 , 1.26
4.1 , -1.42 , 2.63
