-4.39 , 2.26 , -4.12
-4.39 , 2.26 , -4.12
-0.71 , -0.2 , 0.12
-0.12 , -0.2 , 0.16
0.75 , -0.36 , 1.46
3.89 , -0.45 , 2.51
3.15 , -0.68 , 2.06
0.42 , -0.1 , -0.29
-0.25 , -0.25 , -0.95
-0.21 , -0.18 , -1.08
