-3.09 , 1.81 , -5.41
-4.09 , 1.29 , -0.95
-3.54 , 0.36 , 0.25
2.25 , -0.8 , 2.88
0.79 , -0.26 , 0.8
-0.41 , 0.12 , -0.88
-0.68 , -0.08 , -0.39
0.89 , -1.27 , 2.59
1.01 , 0.05 , -0.01
-0.22 , -0.43 , -1.69
