-2.33 , -2.72 , -7.3
-2.33 , -2.72 , -7.3
-2.7 , -3.0 , -2.12
-1.8 , 1.13 , 0.86
-1.96 , 3.19 , 0.54
-2.24 , -3.44 , -1.03
-1.59 , -1.15 , -0.21
1.6 , -0.45 , 0.83
4.59 , -0.8 , 2.13
2.85 , 0.37 , 2.41
