-2.69 , -1.61 , -4.0
-1.13 , 0.43 , -2.46
-2.46 , 8.15 , 0.61
-1.14 , -7.31 , -2.27
-1.5 , 7.3 , 1.09
-0.44 , -3.59 , -0.48
-1.87 , -1.55 , 0.18
-0.05 , -0.66 , 0.95
1.55 , -0.75 , 2.01
3.19 , -0.5 , 2.34
